regime,repr_mode,arm,dataset,n_train,run_id,n_rare_train,test_split,model,f1_macro,accuracy,precision_macro,recall_macro,n_rare,recall_rare,precision_rare,f1_rare,margin_signed_mean,margin_signed_std,margin_abs_mean,margin_abs_std,rare_margin_signed_mean,rare_margin_signed_std,rare_margin_abs_mean,rare_margin_abs_std
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,8,2,fixed_300,SVM_RBF,0.8125,0.8133333333333334,0.8485163977095262,0.8315699428211246,30,0.1,1.0,0.18181818181818182,0.5604438002422855,0.6515550809831893,0.8179865009090044,0.26366524442115635,-0.667673797290595,0.4404704407695266,0.7668696333828938,0.22740596776542552
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,8,2,fixed_300,RandomForest,0.7994294883223391,0.8,0.8283592545887628,0.8165323488361622,30,0.1,1.0,0.18181818181818182,0.2901333333333333,0.32329991579886863,0.4204400000000001,0.10922633870393471,-0.3112666666666666,0.22388299523535848,0.3759333333333333,0.07539669901409625
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,8,2,fixed_300,XGBoost,0.8029633422760517,0.8033333333333333,0.8277777777777777,0.8187609742920174,30,0.1,1.0,0.18181818181818182,0.2949611606200536,0.3676810081631263,0.46574585676193236,0.07260996451779594,-0.3757694482803345,0.26520696607650657,0.4567618767420451,0.05390733782609845
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,8,2,full_test,QSVM_ZZ,0.6253210980116832,0.6424769339957417,0.7675441995382094,0.6852518899603834,2952,0.00033875338753387534,1.0,0.0006772773450728074,0.43537809038464476,0.5730307284229219,0.6004987388164368,0.39663530098032523,-0.2252499126846581,0.13311365124367022,0.22580964347019117,0.13216191670724484
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,8,2,full_test,QSVM_Z,0.7484187564060236,0.7496451383960255,0.7914471188156242,0.774160882962645,2952,0.20392953929539295,1.0,0.33877321328081034,0.5348453707264017,0.6508607215684554,0.775368027177754,0.3293685957989167,-0.42047978760379523,0.4012326013419297,0.5131334232243632,0.27291929600706377
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,8,2,full_test,SVM_Linear,0.7669729232564986,0.7681422995031938,0.8120334181093363,0.7931637677271814,2952,0.041327913279132794,1.0,0.07937540663630449,0.8874523428088297,1.222849441089766,1.3920379300763146,0.5875055893855674,-1.1759632215448301,0.47629590855114307,1.1954189378484914,0.4251127544097433
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,8,2,full_test,SVM_Poly2,0.7307121277089347,0.7311923349893541,0.7595287222680704,0.7514517005015429,2952,0.21104336043360433,1.0,0.34853146853146855,0.4221175092255818,0.664278823566493,0.7388402913891094,0.2712278946822188,-0.27064969394225286,0.5822947795201036,0.6036493165760836,0.2189200075018919
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,8,2,full_test,SVM_RBF,0.763888573787093,0.7653921220723917,0.8139256742151639,0.791624937230816,2952,0.04539295392953929,1.0,0.08684381075826313,0.47721249634718743,0.6694366646601586,0.762252883582703,0.3079736289539837,-0.6468152751496135,0.3957147070710334,0.6895687009743768,0.3153650839831422
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,8,2,full_test,RandomForest,0.7601759559492667,0.7602466288147622,0.7805931012058093,0.7775355117368695,2952,0.19410569105691056,1.0,0.3251063829787234,0.24916474449964515,0.33620790069567635,0.39618674591909153,0.1347400636403605,-0.2850453929539295,0.21055663252544513,0.3212283197831979,0.14965740246970424
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,8,2,full_test,XGBoost,0.7550936927363847,0.7552342086586231,0.7777912884503897,0.7733833190247799,2952,0.08062330623306233,1.0,0.14921630094043886,0.2443561039156445,0.3909744456433631,0.451877812808016,0.09152794632685675,-0.38094480777901363,0.21278038594039012,0.423860426739787,0.10361842432066143
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,9,2,fixed_300,QSVM_ZZ,0.681425735260169,0.6933333333333334,0.7955555555555556,0.7245508982035929,30,0.0,0.0,0.0,0.4167772045422399,0.5392623987753975,0.5647225097319006,0.38156999352824283,-0.21013047296374238,0.07771370040216981,0.21013047296374238,0.07771370040216981
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,9,2,fixed_300,QSVM_Z,0.7581836908333707,0.76,0.8009781608638806,0.7798388186033947,30,0.0,0.0,0.0,0.6158457432178956,0.6753064382669697,0.8534748192970635,0.32693347615419815,-0.5309964226786245,0.28434078739079804,0.5309964226786245,0.28434078739079804
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,9,2,fixed_300,SVM_Linear,0.7857142857142858,0.7866666666666666,0.8201220954995031,0.8045563009319706,30,0.0,0.0,0.0,0.7734418901776511,0.9361072428253856,1.1312697309848416,0.44129120012663675,-0.7666009206859786,0.406433238432001,0.7666009206859786,0.406433238432001
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,9,2,fixed_300,SVM_Poly2,0.7822664388838643,0.7833333333333333,0.8181041033434651,0.8015622889559227,30,0.1,1.0,0.18181818181818182,0.5745874503890067,0.7741922996951257,0.9007065123191322,0.34387822512871,-0.6603406506454205,0.45151059545351213,0.7542192506842504,0.26658003413401027
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,9,2,fixed_300,SVM_RBF,0.7992773986350863,0.8,0.8312573443008225,0.817297735356355,30,0.1,1.0,0.18181818181818182,0.6000569697240971,0.6869831204308958,0.8684719597854879,0.2788738599040618,-0.7099396617790675,0.3910226085463395,0.7622581544382361,0.275455095712123
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,9,2,fixed_300,RandomForest,0.8227642095172276,0.8233333333333334,0.8543853073463268,0.8405519787492683,30,0.13333333333333333,1.0,0.23529411764705882,0.3140166666666666,0.29587038218712525,0.4107833333333334,0.13191968410952004,-0.18100000000000002,0.1894219276289487,0.23600000000000002,0.11377902560079634
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,9,2,fixed_300,XGBoost,0.802541304566093,0.8033333333333333,0.8363044708545557,0.8210571338525956,30,0.06666666666666667,1.0,0.125,0.30518712470928827,0.34893569019407933,0.45311798046032586,0.097874372350973,-0.34055613180001576,0.19862948417959625,0.37113742729028065,0.13300060509784842
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,9,2,full_test,QSVM_ZZ,0.6174664906972013,0.6361781405251952,0.7661976767560694,0.6798445382470566,2952,0.0006775067750677507,1.0,0.0013540961408259986,0.3726864885238258,0.5475039889478688,0.5400905475699411,0.3833510624318771,-0.24043112079344017,0.11478187911948132,0.24092489843994416,0.11374179940501922
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,9,2,full_test,QSVM_Z,0.7269479452286538,0.7276437189496097,0.75907693948997,0.7489986118981959,2952,0.1663279132791328,1.0,0.28521638106302644,0.5269876838720464,0.693203761289304,0.7902978007083905,0.36561846208027204,-0.48830879936243926,0.3934924689772398,0.5245020383558587,0.3437723351829526
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,9,2,full_test,SVM_Linear,0.7285546000427587,0.7295954577714692,0.7660702755423094,0.7526043609428031,2952,0.016937669376693765,1.0,0.033311125916055964,0.664676353587905,0.9908855746315147,1.0897551346993226,0.4858833434356461,-0.7278957156329049,0.3895146547794178,0.7366053137312301,0.37278204209374677
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,9,2,full_test,SVM_Poly2,0.7268516256505917,0.727555003548616,0.7590920663997689,0.7489457397009369,2952,0.2127371273712737,1.0,0.35083798882681566,0.47979182616663263,0.8376469324165556,0.8951218108975993,0.36139939609603733,-0.30613169082144115,0.895467333905188,0.8636092028478012,0.3869851456749281
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,9,2,full_test,SVM_RBF,0.7350691764175159,0.7359829666430092,0.7714896865205243,0.7586658305653666,2952,0.0494579945799458,1.0,0.09425435765009683,0.4997172014792203,0.7058958440663936,0.8001439731036691,0.32829231856731694,-0.6805709629380262,0.39213451137729094,0.7067634369783066,0.3426831696452429
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,9,2,full_test,RandomForest,0.7685650560762051,0.7696061036195884,0.811645555564483,0.7941238406482849,2952,0.06673441734417344,1.0,0.12511908542394412,0.26914944109297373,0.31589817154845606,0.39035109119943223,0.14092232622168321,-0.22933434959349594,0.16649011685324544,0.25892445799457997,0.11520124984344632
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,9,2,full_test,XGBoost,0.767597052275899,0.7684971611071683,0.8080010323262459,0.7923105505679235,2952,0.058265582655826556,1.0,0.11011523687580026,0.2641331343280351,0.376864479580216,0.44927118353101486,0.09974242962681447,-0.3862047457214455,0.1864884322311109,0.41376877809321977,0.11281595298993781
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,10,2,fixed_300,QSVM_ZZ,0.7051428571428572,0.7133333333333334,0.7981233690522458,0.7417495835396875,30,0.1,1.0,0.18181818181818182,0.51053834392232,0.5419080802611789,0.6353337417444576,0.3881556449007129,-0.06935591112242025,0.27739976682464396,0.21920509037843292,0.1836028360188669
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,10,2,fixed_300,QSVM_Z,0.8261722232126939,0.8266666666666667,0.8563822334314137,0.8435459907253162,30,0.26666666666666666,1.0,0.42105263157894735,0.6700695411471728,0.6398662173854038,0.8732869711892177,0.3095025558463934,-0.24908853454164817,0.6013285145094771,0.568562344519823,0.31682477932826253
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,10,2,fixed_300,SVM_Linear,0.8231741901044274,0.8233333333333334,0.843475073313783,0.8374904326684975,30,0.1,1.0,0.18181818181818182,0.8482325077518672,0.8704895094185324,1.152069851966072,0.3872795236074484,-0.7857459853094306,0.4631214423787626,0.8525949907171955,0.3239753163820033
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,10,2,fixed_300,SVM_Poly2,0.7960116373688846,0.7966666666666666,0.8262743628185907,0.8135383368601143,30,0.1,1.0,0.18181818181818182,0.6338687242647947,0.7253579944800289,0.919252617638882,0.2879381960095455,-0.6054701249032223,0.40728753192741324,0.6905654394560411,0.23578926956656046
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,10,2,fixed_300,SVM_RBF,0.8164198533584041,0.8166666666666667,0.8390587585190643,0.8315024087164018,30,0.1,1.0,0.18181818181818182,0.6075162616433226,0.6695293699529108,0.8640420323377721,0.2660393800628621,-0.642208016537894,0.5095453029246911,0.7518766822628516,0.3267246652880039
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,10,2,fixed_300,RandomForest,0.8332666399893291,0.8333333333333334,0.8502571571617131,0.8464724685966413,30,0.3,1.0,0.46153846153846156,0.3154666666666666,0.2987344677505798,0.4183333333333333,0.11729757977990092,-0.1726666666666667,0.30096437589116015,0.327,0.11603591398068673
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,10,2,fixed_300,XGBoost,0.8299527646568491,0.83,0.8457485465116279,0.8427130701004006,30,0.26666666666666666,1.0,0.42105263157894735,0.31374985486268997,0.3374503942825463,0.45484588394562403,0.07366791625618911,-0.24470678567886353,0.34720372828831136,0.4058353622754415,0.12541729793511722
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,10,2,full_test,QSVM_ZZ,0.6539417891981414,0.6666962384669979,0.7790333903554152,0.7068383185941551,2952,0.11212737127371274,1.0,0.20164483703929334,0.44483143977828665,0.5364370616242135,0.5756213638259979,0.3928101022203244,-0.11398874225023066,0.2813968171132923,0.24768120914077454,0.17558935241023316
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,10,2,full_test,QSVM_Z,0.7721895516380288,0.7725780695528743,0.8026798144312289,0.7935151283132157,2952,0.24762872628726287,1.0,0.3969590008145534,0.5824117989985588,0.6549685590278661,0.8021294763027338,0.35323592707152396,-0.2719866260703785,0.554979167495216,0.5141885198647287,0.34291218577669486
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,10,2,full_test,SVM_Linear,0.7652609087641236,0.7653921220723917,0.7882012533011706,0.7836960094041094,2952,0.0521680216802168,1.0,0.09916291049581455,0.741424022476495,0.907439917665389,1.0880599670247526,0.43506584953991534,-0.7405405017465694,0.4313952268927762,0.7781852084898274,0.3590680406281997
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,10,2,full_test,SVM_Poly2,0.7461026720530388,0.7463183108587651,0.7704132424790684,0.7650258567833645,2952,0.2140921409214092,1.0,0.35267857142857145,0.5259463041505265,0.7650395216922723,0.8797200438900282,0.2966439431016009,-0.41144521125462413,0.5543079186394382,0.6510603461280484,0.22948824856705444
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,10,2,full_test,SVM_RBF,0.7695151660526773,0.7695173882185947,0.7855140921557767,0.7850021789620283,2952,0.21578590785907859,1.0,0.3549735302312622,0.5129249631193035,0.6918301015454048,0.8029371311595401,0.31146889186650967,-0.6042723761228311,0.5094447941160443,0.6954432180022653,0.3755500410487588
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,10,2,full_test,RandomForest,0.7774856344927328,0.7775017743080199,0.7954150896106564,0.7939067669375169,2952,0.17411924119241193,1.0,0.29659549913444894,0.2719481902058197,0.31707628533030974,0.3942326117814052,0.1381080616151734,-0.2145003387533875,0.25528846667916166,0.30386348238482386,0.13729377486864908
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,200,10,2,full_test,XGBoost,0.7916376596124728,0.7916962384669979,0.8022928732355102,0.8048088792038642,2952,0.3075880758807588,1.0,0.47046632124352333,0.27382327019480884,0.3561896016959878,0.4383372873982654,0.09854257015552308,-0.24387020671230344,0.3252448922439919,0.3803646801024433,0.14345601340924502
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,1,4,fixed_300,QSVM_ZZ,0.7342841569767442,0.74,0.8151658767772512,0.7664670658682635,30,0.0,0.0,0.0,0.5420418500722068,0.5664800269955966,0.6733435500928588,0.4016434385907211,-0.22677616034975084,0.16297738643738857,0.22677616034975084,0.16297738643738857
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,1,4,fixed_300,QSVM_Z,0.8465575520370041,0.8466666666666667,0.8662857142857143,0.860744676061411,30,0.13333333333333333,1.0,0.23529411764705882,0.7318140314416619,0.6297166524519159,0.9150346662697738,0.30790647689632716,-0.36401991974121,0.5191762143657133,0.5378796180411528,0.3357677173693348
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,1,4,fixed_300,SVM_Linear,0.7960116373688846,0.7966666666666666,0.8262743628185907,0.8135383368601143,30,0.06666666666666667,1.0,0.125,1.3881388350024784,1.5173703417218996,1.8411953578885436,0.9161560092413024,-1.0914515504717281,0.5863098946911428,1.1082543405257097,0.5538935785381547
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,1,4,fixed_300,SVM_Poly2,0.7960116373688846,0.7966666666666666,0.8262743628185907,0.8135383368601143,30,0.1,1.0,0.18181818181818182,0.6879263069545304,0.7928961002602207,0.9981161754843842,0.32510141470684273,-0.6580510751126226,0.5070118126971151,0.7908749856593279,0.2541829119544639
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,1,4,fixed_300,SVM_RBF,0.8499182888461496,0.85,0.8685002736726875,0.8637386880374589,30,0.3,1.0,0.46153846153846156,0.8216755101300807,0.8712203701828464,1.1505380435084913,0.33232181362155094,-0.6891384419540216,1.03614857613487,1.1489036419265726,0.47805447971229553
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,1,4,fixed_300,RandomForest,0.8128008557675166,0.8133333333333334,0.8423707440100883,0.8300391697807392,30,0.13333333333333333,1.0,0.23529411764705882,0.3213833333333333,0.3058322029951864,0.42725,0.11949067257879725,-0.23099999999999998,0.2229925260331984,0.296,0.12438113468957689
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,1,4,fixed_300,XGBoost,0.8298468621759583,0.83,0.8503482404692082,0.8442438431407862,30,0.16666666666666666,1.0,0.2857142857142857,0.3419554536541303,0.3234589858895051,0.46307501167058945,0.08438472256725489,-0.25733391642570497,0.29494880412348623,0.37977333664894103,0.09480376768565921
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,1,4,full_test,QSVM_ZZ,0.672327438191678,0.6814229950319376,0.7753502201872817,0.7182706052337152,2952,0.0010162601626016261,1.0,0.0020304568527918783,0.4831048083530667,0.5624127343283281,0.6170916497820155,0.410969871593807,-0.20911736276176537,0.13436822280969465,0.21012418407697897,0.13278824486924815
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,1,4,full_test,QSVM_Z,0.7983127349385,0.7983498935415189,0.8185578895334105,0.8158765089710253,2952,0.13279132791327913,1.0,0.23444976076555024,0.6242638733592376,0.6880204082628076,0.8614692114656674,0.34777616862620125,-0.49019136766919263,0.5186616469307054,0.5970258471736475,0.39097009954835904
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,1,4,full_test,SVM_Linear,0.7413034512275418,0.7421930447125621,0.7780949207720544,0.7649848084110654,2952,0.027777777777777776,1.0,0.05405405405405406,1.2077040915768753,1.5821812197484089,1.7465554899074651,0.9546677461872183,-1.1147660902739485,0.4772269378317503,1.1280136047879619,0.4450104421586107
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,1,4,full_test,SVM_Poly2,0.7323987207961999,0.7328779276082328,0.7613371694752706,0.7531827774847699,2952,0.2117208672086721,1.0,0.349454850433324,0.5668903849441073,0.8404600567378948,0.9622170716792381,0.3191803917582898,-0.46280486915438,0.685695486573954,0.7815527141708798,0.27118628688232993
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,1,4,full_test,SVM_RBF,0.7915836400126184,0.7916962384669979,0.815291656699801,0.8104580837059885,2952,0.16429539295392953,1.0,0.28222286878091357,0.6816287077827845,0.9601005191210383,1.114588682169179,0.37960870863362506,-0.9493101928403985,0.7975269283042837,1.1671147829110196,0.41842816242660386
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,1,4,full_test,RandomForest,0.749842347030498,0.7507540809084458,0.7880607307296075,0.7739574947174144,2952,0.03895663956639566,1.0,0.0749918487120965,0.26975869410929737,0.3333527546807244,0.407402413058907,0.13385471950798147,-0.30270663956639565,0.15533257653373914,0.3206673441734417,0.1137188346358736
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,1,4,full_test,XGBoost,0.7800928336817725,0.7802075940383251,0.8032462192849283,0.798688434894132,2952,0.06571815718157181,1.0,0.12333121424030515,0.2940326129397638,0.35112970058152543,0.44574022238229377,0.1051803130497335,-0.3280205271815058,0.19737855880377667,0.36895391820528645,0.10212133943919724
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,2,4,fixed_300,QSVM_ZZ,0.7529081246967765,0.7566666666666667,0.8183210784313726,0.7806717392283102,30,0.06666666666666667,1.0,0.125,0.6006839335542672,0.5823170787589218,0.7476986726664774,0.37531461886974177,-0.2215012371063999,0.13873001839338492,0.2385857349565623,0.10670362279853259
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,2,4,fixed_300,QSVM_Z,0.8262883613202086,0.8266666666666667,0.8534750916941363,0.8427806042051236,30,0.1,1.0,0.18181818181818182,0.6918358434920236,0.682728419290766,0.9379601068522166,0.25492306055232816,-0.5523872122881677,0.5737309112784301,0.7491395922279661,0.2703491487177051
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,2,4,fixed_300,SVM_Linear,0.8160760664801417,0.8166666666666667,0.8473575712143928,0.83379856827698,30,0.1,1.0,0.18181818181818182,1.2553637800374873,1.3131308849819443,1.6781223115090194,0.6958135159215422,-1.1000802918002184,0.5204775750366584,1.141181846686839,0.4228209400156399
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,2,4,fixed_300,SVM_Poly2,0.8090644156366193,0.81,0.8465995440729484,0.8285759308450767,30,0.1,1.0,0.18181818181818182,0.8603052019122882,0.9978110835297969,1.184368126207709,0.5770824381970834,-0.7824914319395895,0.5652652926728954,0.9006821424415211,0.34725980252023814
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,2,4,fixed_300,SVM_RBF,0.8261722232126939,0.8266666666666667,0.8563822334314137,0.8435459907253162,30,0.1,1.0,0.18181818181818182,0.7953442173383579,0.8294299403928772,1.102179186412495,0.3251576404035237,-0.8261111644381197,0.6276281025901258,0.9787190660920605,0.3442174906045196
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,2,4,fixed_300,RandomForest,0.8397435897435898,0.84,0.8645828523939241,0.8555220386295079,30,0.1,1.0,0.18181818181818182,0.3333333333333333,0.29750376281467245,0.43484,0.10263417754335054,-0.24433333333333332,0.2350382002048934,0.3254,0.09516603035397313
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,2,4,fixed_300,XGBoost,0.8363593859580768,0.8366666666666667,0.8625,0.85252802665346,30,0.1,1.0,0.18181818181818182,0.3353719238440196,0.34208209480632695,0.4739492730299632,0.06976083058775294,-0.35696867406368255,0.2836563799192568,0.4538118690252304,0.044072255030897824
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,2,4,full_test,QSVM_ZZ,0.6805971939431497,0.6889194464158978,0.7805727817909227,0.7251808666070091,2952,0.036246612466124664,1.0,0.06995750245178163,0.5039688545684825,0.6239986265026439,0.7054004642084838,0.3817971678086544,-0.3652862955577946,0.29315187592359615,0.3809637659810678,0.2724678129419735
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,2,4,full_test,QSVM_Z,0.7785953996246183,0.7792760823278921,0.8162086536735379,0.8023419968067569,2952,0.04708672086720867,1.0,0.08993853121967,0.6015443118930446,0.734488120342999,0.9064998071974626,0.2821107187733769,-0.6849593828174344,0.4439994909796529,0.7717465142073846,0.26591769762199513
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,2,4,full_test,SVM_Linear,0.7675764255381262,0.7686302342086586,0.8107286682650474,0.79316646790845,2952,0.03590785907859079,1.0,0.06932635709614127,1.0923020613835255,1.369842565461525,1.5862566043328468,0.7438967889857696,-1.1058726661738483,0.4193911677150914,1.1303929572933902,0.347929687507961
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,2,4,full_test,SVM_Poly2,0.7465070384180239,0.7485361958836054,0.8008259267136314,0.7758047557261556,2952,0.04336043360433604,1.0,0.08311688311688312,0.7221937836906231,1.0737542099598878,1.150731993571547,0.5918849918513012,-0.8342925941986707,0.41600584337735946,0.8815245492034264,0.3033471008771174
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,2,4,full_test,SVM_RBF,0.7820957379821107,0.782735982966643,0.8192948716901052,0.8056941855901428,2952,0.046409214092140924,1.0,0.08870184525736484,0.6605611416182643,0.9049518667420002,1.0644055456519208,0.34974238708125194,-0.9667829035341695,0.49290224583025855,1.0349244732189302,0.32642478650217616
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,2,4,full_test,RandomForest,0.8023628434438043,0.8025638750887154,0.8300741285970581,0.8227594957049986,2952,0.054878048780487805,1.0,0.10404624277456648,0.28683046486870123,0.32431819842099097,0.414374290276792,0.12549086405566495,-0.30930826558265584,0.18596829241926885,0.342859756097561,0.11270757113792501
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,2,4,full_test,XGBoost,0.7887463460057353,0.7891678495386799,0.8216364544372663,0.810905274648035,2952,0.05115176151761518,1.0,0.09732516919110538,0.28873522100855137,0.36918716255730616,0.4597611515191195,0.0910322602256201,-0.4059628987821137,0.20286950760947395,0.4494343709937602,0.06301316112313521
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,3,4,fixed_300,QSVM_ZZ,0.7243366496125966,0.73,0.8007936507936508,0.7559542568997344,30,0.0,0.0,0.0,0.5339561949089519,0.5963385863751032,0.7259620204638634,0.3372062759284415,-0.33532948151207076,0.07246378498562779,0.33532948151207076,0.07246378498562779
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,3,4,fixed_300,QSVM_Z,0.8062447107033095,0.8066666666666666,0.83258275685965,0.8225203727882581,30,0.1,1.0,0.18181818181818182,0.6887150247637362,0.7508639696707498,0.9896754069898391,0.24221411000296164,-0.6948857552082414,0.6063176971824267,0.8957725191909646,0.21926914185585186
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,3,4,fixed_300,SVM_Linear,0.8059681520139168,0.8066666666666666,0.8383078730904818,0.8240511458286435,30,0.1,1.0,0.18181818181818182,1.4854105503733068,1.6169944892192436,1.9803626698989745,0.9483034203230206,-1.2476744428568116,0.6372501487301552,1.2755735316029417,0.5793888442908258
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,3,4,fixed_300,SVM_Poly2,0.7824607592677295,0.7833333333333333,0.8150820599886813,0.80079690243573,30,0.1,1.0,0.18181818181818182,0.6086043168846796,0.7698141850012025,0.9378306076252341,0.28894090288676255,-0.6242518939800609,0.46991939495948754,0.739085341607734,0.25351039962369065
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,3,4,fixed_300,SVM_RBF,0.8063568376068376,0.8066666666666666,0.8299552149222033,0.8217549862680653,30,0.1,1.0,0.18181818181818182,0.6466567176468812,0.752852609993934,0.9693430412355334,0.21289911052130664,-0.8001306480878954,0.5019441650206921,0.9283428455742396,0.17417393570508424
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,3,4,fixed_300,RandomForest,0.8096425510124567,0.81,0.8347222222222223,0.8255143847643059,30,0.1,1.0,0.18181818181818182,0.3154168950996354,0.31417782306767544,0.4300741027302477,0.11502951092050395,-0.279139868165484,0.23798762300917736,0.3584732014988173,0.07780834474650156
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,3,4,fixed_300,XGBoost,0.8096425510124567,0.81,0.8347222222222223,0.8255143847643059,30,0.1,1.0,0.18181818181818182,0.3156414887309074,0.3451981669581493,0.46236354440450667,0.07079037141611637,-0.32333016991615293,0.27957377215587775,0.4187999943892161,0.08550121376370962
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,3,4,full_test,QSVM_ZZ,0.6659862267482588,0.6765436479772888,0.7788078622906867,0.714874122243489,2952,0.0006775067750677507,1.0,0.0013540961408259986,0.46635714716321086,0.6198929758588907,0.6946766706494973,0.345225453124085,-0.4018545642990318,0.16803207068228537,0.40250855831458326,0.16645938876872324
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,3,4,full_test,QSVM_Z,0.7399457012980171,0.7407735982966643,0.7755841985306569,0.7632244587346222,2952,0.05555555555555555,1.0,0.10526315789473684,0.5656899249121466,0.8057740498610625,0.9413830777689657,0.28822701377011467,-0.7927093406264331,0.4537695727158638,0.8740312903664984,0.2652625629435972
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,3,4,full_test,SVM_Linear,0.7476155756271561,0.7487136266855926,0.7885343075451601,0.7726662784664604,2952,0.029471544715447155,1.0,0.05725567620927937,1.2894094943631387,1.6814483892110308,1.8700663359376293,0.9963420240695381,-1.2746880480269394,0.5124508119662127,1.2876145161759422,0.47904520893184377
natural,refit_per_N,tuned_per_N,NSL-KDD-K80n8,500,3,4,full_test,SVM_Poly2,0.7335952446781888,0.7340312278211497,0.761825054444371,0.7540955831911285,2952,0.2117208672086721,1.0,0.349454850433324,0.5041132389893387,0.8587358313704364,0.9395148847466314,0.32995328024331094,-0.22591944912749945,0.9580479006569836,0.8704516091598793,0.4595752099039974
