regime,repr_mode,arm,dataset,n_train,run_id,n_rare_train,test_split,model,f1_macro,accuracy,precision_macro,recall_macro,n_rare,recall_rare,precision_rare,f1_rare,margin_signed_mean,margin_signed_std,margin_abs_mean,margin_abs_std,rare_margin_signed_mean,rare_margin_signed_std,rare_margin_abs_mean,rare_margin_abs_std
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,5,3,full_test,SVM_Poly2,0.5434700115115386,0.6326215809162902,0.7400436938096844,0.5939839442813502,1682,0.9928656361474435,1.0,0.9964200477326969,0.3126599405785797,0.9059346096379082,0.923018535762878,0.2578963707006036,0.9847284426226716,0.17477455480951376,0.9971138737231743,0.07746078716164338
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,5,3,full_test,SVM_RBF,0.5655637516142752,0.6428849050187048,0.7347495372666268,0.6064013416928797,1682,0.9928656361474435,1.0,0.9964200477326969,0.3156893207242435,0.8079488300529881,0.8231852145843492,0.2735089791817546,0.9544858462044497,0.2296577161178591,0.9617234329078714,0.1971647427229179
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,5,3,full_test,RandomForest,0.7044988855322845,0.7225501627556722,0.7397020442784596,0.7047554975782278,1682,0.9369797859690844,1.0,0.9674647022713321,0.19356635330126803,0.28261943667396566,0.2985721833551961,0.16791762993435855,0.3816498216409037,0.1880119198680055,0.3977675386444709,0.15095050040230504
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,5,3,full_test,XGBoost,0.7151716414826301,0.7303964436671039,0.7439457200298603,0.7143148089411215,1682,0.9542211652794292,1.0,0.9765743839367204,0.2182500630295706,0.34864229737647146,0.39160851007174957,0.12580666266831791,0.4162556941883459,0.17814422411914885,0.4409252143288906,0.10290346398570444
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,6,3,fixed_300,QSVM_ZZ,0.5977393200416046,0.6433333333333333,0.6708156779661016,0.6158249158249158,6,1.0,1.0,1.0,0.32404104748460666,0.6637012349681207,0.6559037436478226,0.33954706422217984,0.8350283874202099,0.21345875431517314,0.8350283874202099,0.21345875431517314
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,6,3,fixed_300,QSVM_Z,0.6126833298905185,0.6666666666666666,0.730883813306852,0.6356902356902356,6,0.8333333333333334,1.0,0.9090909090909091,0.38314002102791034,0.7727066732095856,0.7990919178314113,0.3245365701926515,0.7396890952935592,0.5186085988882071,0.8622741881468445,0.26940315698353184
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,6,3,fixed_300,SVM_Linear,0.5560841365767311,0.6433333333333333,0.7728544776119404,0.6050505050505051,6,1.0,1.0,1.0,0.33293909540106176,0.9397068670059021,0.9826850489711926,0.16801051060279032,1.0375303625627668,0.12011741453546225,1.0375303625627668,0.12011741453546225
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,6,3,fixed_300,SVM_Poly2,0.5039611220543199,0.6166666666666667,0.7722367560497057,0.5747474747474748,6,1.0,1.0,1.0,0.25579723172723684,0.9458491371585861,0.9703221957156228,0.1361530408201449,1.005608533844708,0.016931455391248695,1.005608533844708,0.016931455391248695
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,6,3,fixed_300,SVM_RBF,0.5586030758980622,0.6466666666666666,0.7887036814965823,0.608080808080808,6,1.0,1.0,1.0,0.27965760810422857,0.9158289094339519,0.9447621986115342,0.15612609391213217,0.992570066970042,0.0718165231119171,0.992570066970042,0.0718165231119171
natural,refit_per_N,tuned_per_N,UNSW-NB15,100,6,3,fixed_300,RandomForest,0.7109283196239717,0.7266666666666667,0.7406931964056482,0.7104377104377104,6,0.8333333333333334,1.0,0.9090909090909091,0.19019999999999998,0.30568250413350995,0.3239333333333333,0.15711469978613996,0.26,0.26586337343329813,0.325,0.18071616788027942
