f1,acc,ece_full,mce_full,ece_rare,mce_rare,brier_full,brier_rare,auc_roc,auc_pr,platt_A,platt_B,run_id,model,n_train
0.8408260459005624,0.8280251951738822,0.09639623745215593,0.40841401408425276,0.48234008568024256,0.8492776126366011,0.1250243511654597,0.298697721099944,0.9071028071670241,0.9428768453966472,1.44813,-0.25137,5,MLP,500
0.8097103918228279,0.8018097941802697,0.17076355018053024,0.7054523498790523,0.35075821100061,0.9999999999999759,0.17899113857028823,0.33846530182877577,0.9220739602037256,0.9278115271656882,14.04273,4.90767,5,XGBoost,500
0.8001928386729193,0.7977732434350603,0.13595646590908328,0.5519852695755361,0.5290532197971788,0.9565295231660279,0.15068189191204387,0.42366654015998684,0.9155773641934604,0.938824894601497,3.12618,-0.14873,5,QSVM,1000
0.8052988030838694,0.7972409510290986,0.11778574694526188,0.4625897599992845,0.5221663198119486,0.8451417224785671,0.1517691932598436,0.33628463076248194,0.8960958251562576,0.9293487221290408,2.07137,-0.22991,5,SVM-RBF,1000
0.7652639702210722,0.7706263307310149,0.22347113649249734,0.7102921027718112,0.7165303018806687,0.9999999986477811,0.22179952986084928,0.7003053372492073,0.9375568517549047,0.9469499174747302,9.77341,-0.77286,5,RandomForest,1000
0.8201142268218319,0.8141855926188787,0.10777468007198868,0.44613745001418575,0.5272897706254585,0.7681609779812335,0.12795788168534217,0.31416250755220293,0.8957581861451684,0.9372633027537469,1.14976,-0.11714,5,MLP,1000
0.7741703390592679,0.777235628105039,0.21248691992561752,0.6727325708740173,0.7067676393254915,0.9999910118105628,0.21124938688315506,0.6728393651219724,0.9370825667205764,0.9503600843889548,3.72938,-0.79999,5,XGBoost,1000
0.8533583401711405,0.8335255500354861,0.13815965787924894,0.4186681562559102,0.3269025564232189,0.8200291792927177,0.1481228841061188,0.21103983797921197,0.905817809758516,0.8957059836908103,5.8326,-0.64606,6,QSVM,99
0.8639112903225806,0.8443044712562101,0.10630145809036366,0.27069958130019395,0.2833210196622408,0.6812966683951278,0.1350564666615438,0.13618596425729695,0.9055166011276903,0.9132597875971299,2.48141,-0.65139,6,SVM-RBF,99
0.8579387186629527,0.8393807665010646,0.12956031928807848,0.4911393146974845,0.19018712726682924,0.8797703954545899,0.1511471918257782,0.16475864958396827,0.915058728782102,0.9283277596823014,6.68669,-0.06264,6,RandomForest,99
0.8449599870665265,0.8298438608942512,0.14545047056240187,0.4080908045072558,0.4308987736361969,0.9950012083043094,0.1592696420306071,0.36215457085500025,0.9125649649370028,0.9349269124463953,2.87334,-0.39423,6,MLP,99
0.856905092133941,0.8398243435060326,0.13923368889441695,0.33397389065325034,0.25129110503095436,0.9296694756306134,0.1528365963383963,0.2015211399725137,0.9124190749053794,0.9316011054997158,4.57554,0.28122,6,XGBoost,99
0.8064963187527068,0.8018097941802697,0.11506612454174081,0.40859539072167095,0.39839841095830586,0.9039696246928615,0.13603989813145603,0.2932357938512581,0.9135836594755102,0.918813511219987,4.24053,0.54111,6,QSVM,200
0.823247112412559,0.8072214336408801,0.10476209053558726,0.3808128537637505,0.33599699845285175,0.7228643914354728,0.1462972840969952,0.16294824011552067,0.8847441026175444,0.9197815444697011,2.55094,-0.20609,6,SVM-RBF,200
0.8179970736465615,0.8013662171753017,0.18040819617809734,0.5397505335989936,0.32125077806133473,0.9933985807245905,0.18437815507850985,0.2701254428600334,0.9202900070110829,0.9362329444619248,7.50918,-0.6061,6,RandomForest,200
0.7827013208351087,0.7737757274662882,0.11090094295212055,0.37394675869413446,0.47620941376155645,0.8465205686003753,0.1441086377680342,0.28424969203562217,0.8817179577132033,0.9244050636131005,1.33204,0.06066,6,MLP,200
0.833982102010514,0.8164921930447125,0.16179271355194036,0.4453755093433216,0.2526020499808692,0.9967779454128278,0.17731187637790033,0.2380043890932319,0.9128649137507137,0.9362768830594985,5.90082,0.5801,6,XGBoost,200
0.7766335550897658,0.7825585521646558,0.14529208587932257,0.40724344380289607,0.5338605024277548,0.9790486926418651,0.1583352846424189,0.4237810992322533,0.8940770845822675,0.9283423746512145,3.75354,0.313,6,QSVM,500
