regime,repr_mode,arm,n_train,run_id,n_rare_train,test_split,model,f1_macro,accuracy,precision_macro,recall_macro,n_rare,recall_rare,precision_rare,f1_rare,margin_signed_mean,margin_signed_std,margin_abs_mean,margin_abs_std,rare_margin_signed_mean,rare_margin_signed_std,rare_margin_abs_mean,rare_margin_abs_std
matched,frozen_c1,tuned_per_N,1000,5,100,full_kddtest_plus,RandomForest,0.7735731423015645,0.7736426543647977,0.7945268101038132,0.7912435737390978,2952,0.3092818428184282,1.0,0.4724450194049159,0.28157308846335405,0.3144610389530512,0.3939626224406326,0.15153415880890933,-0.11130197881841433,0.24793618556362645,0.24138919112433654,0.12486689316658074
matched,frozen_c1,tuned_per_N,1000,5,100,full_kddtest_plus,XGBoost,0.7735454797553973,0.7736426543647977,0.7956710632053956,0.7916945080230811,2952,0.32113821138211385,1.0,0.48615384615384616,0.28125159841260855,0.34433380415389553,0.4272019199067244,0.12315335935632914,-0.1496008659806355,0.3062772194723332,0.32014798651623533,0.11701034569413189
matched,frozen_c1,tuned_per_N,1000,6,100,fixed_300,QSVM_ZZ,0.8199679943100995,0.82,0.8344893240854073,0.8322002611318716,30,0.5666666666666667,1.0,0.723404255319149,0.8663117004373665,0.9702083972116394,1.2011955123110432,0.4989284894035125,-0.030490508238491438,0.9845927490198586,0.7978166821898385,0.5777898356104247
matched,frozen_c1,tuned_per_N,1000,6,100,fixed_300,QSVM_Z,0.8097442116623461,0.81,0.8321514090992816,0.8247489982441133,30,0.5666666666666667,1.0,0.723404255319149,0.9732439762972421,1.10487482916407,1.28971548831133,0.7103423010979054,0.06800324200198356,0.5359920122905303,0.4241863283972952,0.334630896605281
matched,frozen_c1,tuned_per_N,1000,6,100,fixed_300,SVM_Linear,0.8230009684852668,0.8233333333333334,0.8250756093221847,0.829071180946378,30,0.7,1.0,0.8235294117647058,0.7845767761059921,0.8437749871221017,1.0731526107582428,0.41935715150756964,0.23384662464479106,0.6777863936416005,0.6540773496374286,0.29370301318632336
matched,frozen_c1,tuned_per_N,1000,6,100,fixed_300,SVM_Poly2,0.8463320119371075,0.8466666666666667,0.8479391756702681,0.8523254243392913,30,0.8333333333333334,1.0,0.9090909090909091,0.7041181686468112,0.7826051038605708,0.9390241480490005,0.4759062863505827,0.16985326004875623,0.34997323305678324,0.27416474443258293,0.2759802288491413
matched,frozen_c1,tuned_per_N,1000,6,100,fixed_300,SVM_RBF,0.8529149581030486,0.8533333333333334,0.853726832303658,0.8583134482913871,30,0.6,1.0,0.75,1.1901035918078295,1.070409430117408,1.4502905479811337,0.6773331778045082,0.24720343345735868,0.8549560486902145,0.7543180901395677,0.47229609525517574
matched,frozen_c1,tuned_per_N,1000,6,100,fixed_300,RandomForest,0.8366503316998366,0.8366666666666667,0.8504524886877829,0.8487010940524965,30,0.4,1.0,0.5714285714285714,0.3345832740201752,0.28176030356557424,0.41483295484679794,0.13873880312478792,-0.03445569243054812,0.3275220302641942,0.29181068031863255,0.15265779345066247
matched,frozen_c1,tuned_per_N,1000,6,100,fixed_300,XGBoost,0.8565885871196541,0.8566666666666667,0.8620535714285714,0.8651343928683985,30,0.4666666666666667,1.0,0.6363636363636364,0.34737501680850985,0.2848506124976726,0.4321602493524551,0.12266536847307603,-0.01354703704516093,0.35304891389451304,0.3283441285292307,0.13044995620995145
matched,frozen_c1,tuned_per_N,1000,6,100,full_kddtest_plus,QSVM_ZZ,0.7639265857064652,0.763972675656494,0.7833450576033688,0.7808834797317052,2952,0.393970189701897,1.0,0.5652490886998784,0.7260855167438576,1.051240019372144,1.144394104166389,0.5680386345170094,-0.17413607561935404,0.9790020649728645,0.7784330311886306,0.6187167623458433
