run_id,seed,regime,condition,model,f1_macro,accuracy,subset_path,train_size,eval_size,elapsed_sec
7,106,attack_composition,normal50_dos50,QSVM_Z,0.7902334314959412,0.794,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run07_normal50_dos50_N1000.csv,1000,1000,13.519960403442383
7,106,attack_composition,normal50_dos50,SVM_Linear,0.7798266964654645,0.781,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run07_normal50_dos50_N1000.csv,1000,1000,13.519960403442383
7,106,attack_composition,normal50_dos50,SVM_Poly2,0.7957912784679089,0.798,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run07_normal50_dos50_N1000.csv,1000,1000,13.519960403442383
7,106,attack_composition,normal50_dos50,SVM_RBF,0.8129194225848502,0.814,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run07_normal50_dos50_N1000.csv,1000,1000,13.519960403442383
7,106,attack_composition,normal50_dos50,RandomForest,0.8490338164251208,0.85,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run07_normal50_dos50_N1000.csv,1000,1000,13.519960403442383
7,106,attack_composition,normal50_dos50,XGBoost,0.8501113099567335,0.851,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run07_normal50_dos50_N1000.csv,1000,1000,13.519960403442383
8,107,attack_composition,normal50_dos50,QSVM_ZZ,0.8426524191939996,0.843,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run08_normal50_dos50_N1000.csv,1000,1000,13.704825639724731
8,107,attack_composition,normal50_dos50,QSVM_Z,0.8029207942694193,0.804,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run08_normal50_dos50_N1000.csv,1000,1000,13.704825639724731
8,107,attack_composition,normal50_dos50,SVM_Linear,0.7973216203380191,0.799,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run08_normal50_dos50_N1000.csv,1000,1000,13.704825639724731
8,107,attack_composition,normal50_dos50,SVM_Poly2,0.7989490795605976,0.801,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run08_normal50_dos50_N1000.csv,1000,1000,13.704825639724731
8,107,attack_composition,normal50_dos50,SVM_RBF,0.8097801058023075,0.81,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run08_normal50_dos50_N1000.csv,1000,1000,13.704825639724731
8,107,attack_composition,normal50_dos50,RandomForest,0.8503181750144626,0.852,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run08_normal50_dos50_N1000.csv,1000,1000,13.704825639724731
8,107,attack_composition,normal50_dos50,XGBoost,0.8577698514451491,0.859,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run08_normal50_dos50_N1000.csv,1000,1000,13.704825639724731
9,108,attack_composition,normal50_dos50,QSVM_ZZ,0.8133279807306303,0.814,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run09_normal50_dos50_N1000.csv,1000,1000,13.546940088272095
9,108,attack_composition,normal50_dos50,QSVM_Z,0.8030698879720137,0.805,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run09_normal50_dos50_N1000.csv,1000,1000,13.546940088272095
9,108,attack_composition,normal50_dos50,SVM_Linear,0.7619313096490143,0.763,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run09_normal50_dos50_N1000.csv,1000,1000,13.546940088272095
9,108,attack_composition,normal50_dos50,SVM_Poly2,0.7846900542903021,0.786,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run09_normal50_dos50_N1000.csv,1000,1000,13.546940088272095
