run_id,seed,regime,condition,model,f1_macro,accuracy,subset_path,train_size,eval_size,elapsed_sec
3,102,perturbation,sigma_0p10,XGBoost,0.7746572536828515,0.775,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p10_N1000.csv,1000,1000,13.761273384094238
3,102,perturbation,sigma_0p20,QSVM_ZZ,0.6585124803644676,0.66,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p20_N1000.csv,1000,1000,13.77584433555603
3,102,perturbation,sigma_0p20,QSVM_Z,0.7560316897767239,0.757,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p20_N1000.csv,1000,1000,13.77584433555603
3,102,perturbation,sigma_0p20,SVM_Linear,0.8119969919518712,0.812,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p20_N1000.csv,1000,1000,13.77584433555603
3,102,perturbation,sigma_0p20,SVM_Poly2,0.7898802719693245,0.791,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p20_N1000.csv,1000,1000,13.77584433555603
3,102,perturbation,sigma_0p20,SVM_RBF,0.8168239678330876,0.817,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p20_N1000.csv,1000,1000,13.77584433555603
3,102,perturbation,sigma_0p20,RandomForest,0.8165948580414135,0.817,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p20_N1000.csv,1000,1000,13.77584433555603
3,102,perturbation,sigma_0p20,XGBoost,0.7345463759547282,0.736,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run03_sigma_0p20_N1000.csv,1000,1000,13.77584433555603
4,103,perturbation,sigma_0p00,QSVM_ZZ,0.8406773716776472,0.841,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p00_N1000.csv,1000,1000,13.435442209243774
4,103,perturbation,sigma_0p00,QSVM_Z,0.8254526194144838,0.826,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p00_N1000.csv,1000,1000,13.435442209243774
4,103,perturbation,sigma_0p00,SVM_Linear,0.817999271997088,0.818,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p00_N1000.csv,1000,1000,13.435442209243774
4,103,perturbation,sigma_0p00,SVM_Poly2,0.823880943517818,0.824,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p00_N1000.csv,1000,1000,13.435442209243774
4,103,perturbation,sigma_0p00,SVM_RBF,0.8091173586664737,0.81,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p00_N1000.csv,1000,1000,13.435442209243774
4,103,perturbation,sigma_0p00,RandomForest,0.8356522401401365,0.836,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p00_N1000.csv,1000,1000,13.435442209243774
